PID,TID,DevId,Count,QCount,TAvg (ns),TMed (ns),TMin (ns),TMax (ns),TStdDev (ns),AAvg (ns),AMed (ns),AMin (ns),AMax (ns),AStdDev (ns),QAvg (ns),QMed (ns),QMin (ns),QMax (ns),QStdDev (ns),KAvg (ns),KMed (ns),KMin (ns),KMax (ns),KStdDev (ns),API Name,Kernel Name
1950204,1953352,0,6568,6567,187823752.5,74338349.5,19022,1807120366,430938660.4,11430.5,10040.0,7725,1917483,23869.1,187810643.0,74323530.0,142,1806858118,430932661.4,30273.8,18480.0,4288,247200,37811.8,cudaLaunchKernel,"void gemmSN_NN_kernel<float, (int)128, (int)2, (int)4, (int)8, (int)4, (int)4, (bool)0, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>>(cublasGemmSmallNParams<T9, T10, T11, T1>)"
1950204,1953352,0,8802,8765,174386214.8,96950787.5,38694,457824517,155936075.0,361061.5,9298.0,4919,5860395,486902.1,174753598.9,97080581.0,22980,456732536,155400127.4,6170.1,6752.0,3168,8512,1234.0,cudaLaunchKernel,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_put_kernel_impl<at::native::OpaqueType<(int)1>>(at::TensorIterator &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
1950204,1953352,0,126,126,173087350.6,3609249.5,198023,1813386400,450582587.2,13434.9,9839.0,5731,47069,8743.7,173029809.0,3511975.5,174817,1813293499,450570111.9,44106.7,20000.0,4096,89632,37550.2,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
1950204,1953352,0,21991,21950,172503986.1,84067571.0,15159,1824772840,281057410.8,165891.1,9098.0,4909,19874933,638092.9,172649973.2,84238933.0,147,1820554218,280685297.0,10025.8,9248.0,4288,511391,5575.4,cudaLaunchKernel,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
1950204,1953352,0,108,100,163435506.8,3572305.5,241956,1813321404,469276878.6,13102.5,10660.5,6703,52270,7076.1,172842842.9,55037.0,109,1809730980,485227841.2,3383018.3,3233998.0,231168,12677337,4165836.7,cudaLaunchKernel,ampere_sgemm_128x64_nn
1950204,1953352,0,140,140,156513118.9,3564818.0,127042,1813404552,430184460.2,15229.4,11106.5,5821,61196,9761.3,156469365.6,3506004.5,101990,1813349853,430178998.9,28523.9,12032.0,7328,156577,28301.2,cudaLaunchKernel,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4, (int)4>>(T3)"
1950204,1953352,0,14292,13996,150080547.7,96900429.0,19131,458910977,132144306.3,227135.1,8425.0,5049,6916216,415935.6,153015593.2,98383723.0,474,457826227,131332128.1,7051.3,7008.0,3296,20448,516.2,cudaLaunchKernel,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_put_kernel_impl<at::native::OpaqueType<(int)8>>(at::TensorIterator &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
1950204,1953352,0,14292,13972,148905608.3,96365020.5,9776,460093075,131827874.6,71866.9,6683.0,4519,5699819,210575.7,152240431.4,97928621.0,264,460081062,131285571.4,2044.6,2016.0,1600,6656,212.2,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::bitwise_not_kernel_cuda(at::TensorIteratorBase &)::[lambda(bool) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
1950204,1953352,0,28628,27674,148364326.4,96173990.5,8387,459113286,131533412.3,14235.0,5981.0,4017,12399732,86455.2,153462146.2,98404622.5,237,459098713,130820466.2,1993.4,1984.0,1536,7297,225.5,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<bool, bool, bool, at::native::logical_or_kernel_cuda(at::TensorIterator &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(bool, bool) (instance 1)]>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
1950204,1953352,0,6,6,138650943.3,145331578.5,124748323,145866342,10761120.2,64721.7,28404.0,25950,224487,79074.6,138582797.5,145195130.5,124718917,145836548,10730860.5,3424.2,3408.5,3328,3584,94.8,cudaLaunchKernel,"void at::native::<unnamed>::CatArrayBatchedCopy_contig<at::native::<unnamed>::OpaqueType<(unsigned int)1>, unsigned int, (int)1, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
1950204,1953352,0,24750,24236,124069476.8,91062511.5,15844,459995504,111434184.9,345039.9,10681.0,5130,12927228,668558.3,126341601.4,92111278.5,718,458914607,110761397.1,6795.6,6688.0,3456,224639,2144.1,cudaLaunchKernel,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_put_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIterator &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
1950204,1952247,0,128,119,116529008.8,1868523.5,65302,989084885,233198775.6,49177.7,13215.0,10249,1018420,176053.3,124925300.2,4362571.0,108,987867955,239473921.7,338573.8,161759.5,53696,1216600,367701.5,cuLaunchKernel,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_256x128_nt_align1>(T1::Params)
1950204,1952247,0,128,120,114576912.7,1411928.5,40040,979011603,232359074.4,15381.3,13621.0,10089,61978,6658.5,121938912.5,3799878.5,0,978029072,237994208.2,243846.8,100847.5,28352,982426,301084.1,cuLaunchKernel,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_64x64_nt_align1>(T1::Params)
1950204,1952247,0,48,48,114099745.4,23154752.5,3054018,977506729,235880959.2,13839.2,10495.5,6653,82797,11369.4,113505445.6,22548590.0,2476390,976689432,235864144.6,580460.6,553357.0,391358,798875,167303.0,cudaLaunchKernel,"void <unnamed>::softmax_warp_backward<float, c10::Half, float, (int)10, (bool)0, (bool)0, (int)32>(T2 *, const T1 *, const T1 *, int, int, int, const bool *)"
