PID,TID,DevId,Count,QCount,TAvg (ns),TMed (ns),TMin (ns),TMax (ns),TStdDev (ns),AAvg (ns),AMed (ns),AMin (ns),AMax (ns),AStdDev (ns),QAvg (ns),QMed (ns),QMin (ns),QMax (ns),QStdDev (ns),KAvg (ns),KMed (ns),KMin (ns),KMax (ns),KStdDev (ns),API Name,Kernel Name
1830235,1832319,0,576,575,562815393.0,64814306.5,28220,6148951889,1467870272.1,51099.7,9628.5,7965,1262154,150210.1,563681241.4,64855229.0,1215,6148775112,1468930564.5,61668.8,43216.0,16544,179679,42189.2,cudaLaunchKernel,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<c10::Half, at::native::func_wrapper_t<c10::Half, at::native::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, (int)4, (int)8>>(T3)"
1830235,1832319,0,288,288,555942291.2,83871562.0,8175343,6141860629,1352539338.9,38655.1,11236.0,8386,1313372,114359.5,555605363.2,83710113.0,8115952,6140999725,1352507960.3,298272.9,126432.0,45569,912156,341493.1,cuLaunchKernel,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x256_32x4_tn_align8>(T1::Params)
1830235,1832319,0,180,180,555205124.8,78221120.5,13091300,5760493068,1464518736.6,57722.8,5140.0,4519,1280640,177550.8,554974669.6,78051616.0,12985519,5759191775,1464446276.6,172732.4,165024.0,90081,282272,63751.3,cudaLaunchKernel,"void <unnamed>::softmax_warp_backward<float, c10::Half, float, (int)9, (bool)0, (bool)0, (int)32>(T2 *, const T1 *, const T1 *, int, int, int, const bool *)"
1830235,1832319,0,72,72,554811532.0,70132218.5,14265371,5745572988,1470935984.3,70429.5,11321.5,9638,249746,99981.8,554638299.3,70037431.0,14172152,5745444735,1470956141.7,102803.2,100288.5,77761,127424,21413.0,cuLaunchKernel,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_128x128_32x4_nt_align2>(T1::Params)
1830235,1832319,0,2321,2315,553442077.1,64095523.0,11406,6148820763,1445212956.9,1099106.9,7294.0,4489,469464846,20344382.6,553763148.2,64118906.0,949,6148797726,1443173793.7,11354.3,6144.0,2304,879134,39389.4,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::Half>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
1830235,1832319,0,504,504,553003431.9,78347575.0,9417807,5759789656,1352046185.5,18358.1,10209.5,8426,1045693,74955.0,552664955.3,78007426.5,9176235,5759355056,1352030010.4,320118.5,312927.0,230976,444704,63573.6,cuLaunchKernel,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_128x128_32x4_nn_align8>(T1::Params)
1830235,1832319,0,252,252,539694205.3,32235069.0,202728,5849917255,1467325637.8,21539.4,10986.0,10040,1276593,98684.5,539496203.4,32141104.5,104968,5849481635,1467310789.4,176462.6,86048.5,58080,453119,145807.8,cuLaunchKernel,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_256x128_nt_align1>(T1::Params)
1830235,1832319,0,216,216,536364874.0,92483707.5,10176866,5925728191,1351141072.4,30992.7,11211.5,8176,991209,109179.6,535978232.1,92263364.5,10013026,5924902331,1351093454.9,355649.2,208240.0,143744,732319,249051.7,cuLaunchKernel,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_256x128_32x3_tn_align2>(T1::Params)
1830235,1832319,0,5760,5747,525485093.9,64134600.5,10627,6673739727,1359311230.1,921363.3,7900.0,4609,471138365,16458588.2,525721994.7,64178943.0,99,6673621003,1357570547.4,28262.8,17168.0,2944,118304,27293.7,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
1830235,1832319,0,108,108,524880531.2,165779373.0,22539195,5257082374,1220338134.7,26002.3,7509.5,6232,919352,109905.8,524389458.4,165337527.5,22193615,5256445890,1220337158.0,465070.5,428783.5,326752,644575,118792.8,cudaLaunchKernel,"void <unnamed>::softmax_warp_forward<c10::Half, float, float, (int)10, (bool)0, (bool)0, (int)32>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
